Idade,Felicidade,ViagemNegocios,TaxaDiaria,Area,DistanciaDaEmpresa,Educacao,AreaDeEducacao,ContagemFuncionario,NumeroCadastroFuncionario,SatisfacaoFuncionario,Genero,ValorHora,EnvolvimentoEmprego,NivelEmprego,FuncaoEmprego,SatisfacaoEmprego,EstadoConjugal,Salario,TaxaMensal,NumeroDeEmpresasTrabalhadas,AcimaDe18anos,HoraExtra,PercentAumentoSalario,TaxaPerformance,SatisfacaoRelacionamento,HorasPadrao,NivelAcoesEmpresa,TotalDeAnosTranalhados,TempoDeTreino,BalancoVidaTrabalho,AnosNaEmpresa,TempoNaAtualFuncao,AnosDesdeUltimaPromocao,AnosComOmesmoGerente
41,Não,Sem Viagens,906,R&D,5,2,Ciencias Financeiras,1,1210,1,M,95,2,1,Senior DEV,1,Divorciado,2107,20293,6,Sim,Não,17,3,1,80,1,5,2,1,1,0,0,0
30,Sim,Raramente,1329,Vendas,29,4,Ciencias Financeiras,1,1211,3,M,61,3,2,Executivo Vendas,1,Divorciado,4115,13192,8,Sim,Não,19,3,3,80,3,8,3,3,4,3,0,3
40,Sim,Frequentemente,1184,Vendas,2,4,Computacao,1,1212,2,M,62,3,2,Executivo Vendas,2,Casado,4327,25440,5,Sim,Não,12,3,4,80,3,5,2,3,0,0,0,0
50,Sim,Frequentemente,1421,R&D,2,3,Computacao,1,1215,4,F,30,3,4,Gerente,1,Casado,17856,9490,2,Sim,Não,22,4,3,80,1,32,3,3,2,2,2,2
28,Sim,Raramente,1179,R&D,19,4,Computacao,1,1216,4,M,78,2,1,Pleno DEV,1,Casado,3196,12449,1,Sim,Não,12,3,3,80,3,6,2,3,6,5,3,3
46,Sim,Raramente,1450,R&D,15,2,Ciencias Financeiras,1,1217,4,M,52,3,5,Scrum Master,2,Casado,19081,10849,5,Sim,Não,11,3,1,80,1,25,2,3,4,2,0,3
35,Sim,Raramente,1361,Vendas,17,4,Ciencias Financeiras,1,1218,3,M,94,3,2,Executivo Vendas,1,Casado,8966,21026,3,Sim,Sim,15,3,4,80,3,15,2,3,7,7,1,7
24,Não,Raramente,984,R&D,17,2,Ciencias Financeiras,1,1219,4,F,97,3,1,Pleno DEV,2,Casado,2210,3372,1,Sim,Não,13,3,1,80,1,1,3,1,1,0,0,0
33,Sim,Frequentemente,1146,Vendas,25,3,Computacao,1,1220,2,F,82,3,2,Executivo Vendas,3,Casado,4539,4905,1,Sim,Não,12,3,1,80,1,10,3,2,10,7,0,1
36,Sim,Raramente,917,R&D,6,4,Ciencias Financeiras,1,1221,3,M,60,1,1,Pleno DEV,3,Divorciado,2741,6865,1,Sim,Não,14,3,3,80,1,7,4,3,7,7,1,7
30,Sim,Raramente,853,R&D,7,4,Ciencias Financeiras,1,1224,3,M,49,3,2,Pleno DEV,3,Divorciado,3491,11309,1,Sim,Não,13,3,1,80,3,10,4,2,10,7,8,9
44,Sim,Raramente,200,R&D,29,4,Outros,1,1225,4,M,32,3,2,Senior DEV,4,Solteiro,4541,7744,1,Sim,Não,25,4,2,80,0,20,3,3,20,11,13,17
20,Sim,Raramente,654,Vendas,21,3,Marketing,1,1226,3,M,43,4,1,Representante de Vendas,4,Solteiro,2678,5050,1,Sim,Não,17,3,4,80,0,2,2,3,2,1,2,2
46,Sim,Raramente,150,R&D,2,4,Engenharia,1,1228,4,M,60,3,2,Diretor de Area,4,Divorciado,7379,17433,2,Sim,Não,11,3,3,80,1,12,3,2,6,3,1,4
42,Sim,Sem Viagens,179,RH,2,5,Computacao,1,1231,4,M,79,4,2,Analista de RH,1,Casado,6272,12858,7,Sim,Não,16,3,1,80,1,10,3,4,4,3,0,3
60,Sim,Raramente,696,Vendas,7,4,Marketing,1,1233,2,M,52,4,2,Executivo Vendas,4,Divorciado,5220,10893,0,Sim,Sim,18,3,2,80,1,12,3,3,11,7,1,9
32,Sim,Frequentemente,116,R&D,13,3,Outros,1,1234,3,F,77,2,1,Pleno DEV,2,Casado,2743,7331,1,Sim,Não,20,4,3,80,1,2,2,3,2,2,2,2
32,Sim,Frequentemente,1316,R&D,2,2,Ciencias Financeiras,1,1235,4,F,38,3,2,Senior DEV,3,Solteiro,4998,2338,4,Sim,Sim,14,3,4,80,0,10,2,3,8,7,0,7
36,Sim,Raramente,363,R&D,1,3,Engenharia,1,1237,3,F,77,1,3,Diretor de Area,1,Divorciado,10252,4235,2,Sim,Sim,21,4,3,80,1,17,2,3,7,7,7,7
33,Sim,Raramente,117,R&D,9,3,Computacao,1,1238,1,M,60,3,1,Senior DEV,4,Casado,2781,6311,0,Sim,Não,13,3,2,80,1,15,5,3,14,10,4,10
40,Sim,Raramente,107,Vendas,10,3,Engenharia,1,1239,2,F,84,2,2,Executivo Vendas,2,Divorciado,6852,11591,7,Sim,Não,12,3,2,80,1,7,2,4,5,1,1,3
25,Sim,Raramente,1356,Vendas,10,4,Ciencias Financeiras,1,1240,3,M,57,3,2,Executivo Vendas,4,Solteiro,4950,20623,0,Sim,Não,14,3,2,80,0,5,4,3,4,3,1,1
30,Sim,Raramente,1465,R&D,1,3,Computacao,1,1241,4,M,63,3,1,Senior DEV,2,Casado,3579,9369,0,Sim,Sim,21,4,1,80,1,12,2,3,11,9,5,7
42,Sim,Frequentemente,458,R&D,26,5,Computacao,1,1242,1,F,60,3,3,Scrum Master,1,Casado,13191,23281,3,Sim,Sim,17,3,3,80,0,20,6,3,1,0,0,0
35,Sim,Sem Viagens,1212,Vendas,8,2,Marketing,1,1243,3,F,78,2,3,Executivo Vendas,4,Casado,10377,13755,4,Sim,Sim,11,3,2,80,1,16,6,2,13,2,4,12
27,Sim,Raramente,1103,R&D,14,3,Ciencias Financeiras,1,1244,1,M,42,3,1,Senior DEV,1,Casado,2235,14377,1,Sim,Sim,14,3,4,80,2,9,3,2,9,7,6,8
54,Sim,Frequentemente,966,R&D,1,4,Ciencias Financeiras,1,1245,4,F,53,3,3,Diretor de Area,3,Divorciado,10502,9659,7,Sim,Não,17,3,1,80,1,33,2,1,5,4,1,4
44,Sim,Raramente,1117,R&D,2,1,Ciencias Financeiras,1,1246,1,F,72,4,1,Senior DEV,4,Casado,2011,19982,1,Sim,Não,13,3,4,80,1,10,5,3,10,5,7,7
19,Não,Sem Viagens,504,R&D,10,3,Computacao,1,1248,1,F,96,2,1,Senior DEV,2,Solteiro,1859,6148,1,Sim,Sim,25,4,2,80,0,1,2,4,1,1,0,0
29,Sim,Raramente,1010,R&D,1,3,Ciencias Financeiras,1,1249,1,F,97,3,1,Senior DEV,4,Divorciado,3760,5598,1,Sim,Não,15,3,1,80,3,3,5,3,3,2,1,2
54,Sim,Raramente,685,R&D,3,3,Ciencias Financeiras,1,1250,4,M,85,3,4,Scrum Master,4,Casado,17779,23474,3,Sim,Não,14,3,1,80,0,36,2,3,10,9,0,9
31,Sim,Raramente,1332,R&D,11,2,Computacao,1,1251,3,M,80,3,2,Analista de Negocio,1,Casado,6833,17089,1,Sim,Sim,12,3,4,80,0,6,2,2,6,5,0,1
31,Sim,Raramente,1062,R&D,24,3,Computacao,1,1252,3,F,96,2,2,Analista de Negocio,1,Solteiro,6812,17198,1,Sim,Não,19,3,2,80,0,10,2,3,10,9,1,8
59,Sim,Raramente,326,Vendas,3,3,Ciencias Financeiras,1,1254,3,F,48,2,2,Executivo Vendas,4,Solteiro,5171,16490,5,Sim,Não,17,3,4,80,0,13,2,3,6,1,0,5
43,Sim,Raramente,920,R&D,3,3,Ciencias Financeiras,1,1255,3,M,96,1,5,Scrum Master,4,Casado,19740,18625,3,Sim,Não,14,3,2,80,1,25,2,3,8,7,0,7
49,Sim,Raramente,1098,R&D,4,2,Computacao,1,1256,1,M,85,2,5,Gerente,3,Casado,18711,12124,2,Sim,Não,13,3,3,80,1,23,2,4,1,0,0,0
36,Sim,Frequentemente,469,R&D,3,3,Engenharia,1,1257,3,M,46,3,1,Senior DEV,2,Casado,3692,9256,1,Sim,Não,12,3,3,80,0,12,2,2,11,10,0,7
48,Sim,Raramente,969,R&D,2,2,Engenharia,1,1258,4,M,76,4,1,Pleno DEV,2,Solteiro,2559,16620,5,Sim,Não,11,3,3,80,0,7,4,2,1,0,0,0
27,Sim,Raramente,1167,R&D,4,2,Ciencias Financeiras,1,1259,1,M,76,3,1,Senior DEV,3,Divorciado,2517,3208,1,Sim,Não,11,3,2,80,3,5,2,3,5,3,0,3
29,Sim,Raramente,1329,R&D,7,3,Ciencias Financeiras,1,1260,3,M,82,3,2,Analista de Negocio,4,Divorciado,6623,4204,1,Sim,Sim,11,3,2,80,2,6,2,3,6,0,1,0
48,Sim,Raramente,715,R&D,1,3,Ciencias Financeiras,1,1263,4,M,76,2,5,Scrum Master,4,Solteiro,18265,8733,6,Sim,Não,12,3,3,80,0,25,3,4,1,0,0,0
29,Sim,Raramente,694,R&D,1,3,Ciencias Financeiras,1,1264,4,F,87,2,4,Scrum Master,4,Divorciado,16124,3423,3,Sim,Não,14,3,2,80,2,9,2,2,7,7,1,7
34,Sim,Raramente,1320,R&D,20,3,Engenharia,1,1265,3,F,89,4,1,Senior DEV,3,Casado,2585,21643,0,Sim,Não,17,3,4,80,0,2,5,2,1,0,0,0
44,Sim,Raramente,1099,Vendas,5,3,Marketing,1,1267,2,M,88,3,5,Gerente,2,Casado,18213,8751,7,Sim,Não,11,3,3,80,1,26,5,3,22,9,3,10
33,Sim,Raramente,536,Vendas,10,5,Marketing,1,1268,4,M,82,4,3,Executivo Vendas,3,Divorciado,8380,21708,0,Sim,Sim,14,3,4,80,2,10,3,3,9,8,0,8
19,Sim,Raramente,265,R&D,25,3,Ciencias Financeiras,1,1269,2,F,57,4,1,Senior DEV,4,Solteiro,2994,21221,1,Sim,Sim,12,3,4,80,0,1,2,3,1,0,0,1
23,Sim,Raramente,373,R&D,1,2,Ciencias Financeiras,1,1270,4,M,47,3,1,Senior DEV,3,Casado,1223,16901,1,Sim,Não,22,4,4,80,1,1,2,3,1,0,0,1
25,Não,Frequentemente,599,Vendas,24,1,Ciencias Financeiras,1,1273,3,M,73,1,1,Representante de Vendas,4,Solteiro,1118,8040,1,Sim,Sim,14,3,4,80,0,1,4,3,1,0,1,0
26,Sim,Raramente,583,R&D,4,2,Ciencias Financeiras,1,1275,3,M,53,3,1,Senior DEV,4,Solteiro,2875,9973,1,Sim,Sim,20,4,2,80,0,8,2,2,8,5,2,2
45,Não,Raramente,1449,Vendas,2,3,Marketing,1,1277,1,F,94,1,5,Gerente,2,Solteiro,18824,2493,2,Sim,Sim,16,3,1,80,0,26,2,3,24,10,1,11
55,Sim,Sem Viagens,177,R&D,8,1,Computacao,1,1278,4,M,37,2,4,Analista de Negocio,2,Divorciado,13577,25592,1,Sim,Sim,15,3,4,80,1,34,3,3,33,9,15,0
21,Não,Frequentemente,251,R&D,10,2,Ciencias Financeiras,1,1279,1,F,45,2,1,Pleno DEV,3,Solteiro,2625,25308,1,Sim,Não,20,4,3,80,0,2,2,1,2,2,2,2
46,Sim,Raramente,168,Vendas,4,2,Marketing,1,1280,4,F,33,2,5,Gerente,2,Casado,18789,9946,2,Sim,Não,14,3,3,80,1,26,2,3,11,4,0,8
34,Sim,Raramente,131,Vendas,2,3,Marketing,1,1281,3,F,86,3,2,Executivo Vendas,1,Solteiro,4538,6039,0,Sim,Sim,12,3,4,80,0,4,3,3,3,2,0,2
51,Sim,Frequentemente,237,Vendas,9,3,Ciencias Financeiras,1,1282,4,M,83,3,5,Gerente,2,Divorciado,19847,19196,4,Sim,Sim,24,4,1,80,1,31,5,2,29,10,11,10
59,Sim,Raramente,1429,R&D,18,4,Computacao,1,1283,4,M,67,3,3,Diretor de Area,4,Solteiro,10512,20002,6,Sim,Não,12,3,4,80,0,25,6,2,9,7,5,4
34,Sim,Frequentemente,135,R&D,19,3,Computacao,1,1285,3,F,46,3,2,Pleno DEV,2,Divorciado,4444,22534,4,Sim,Não,13,3,3,80,2,15,2,4,11,8,5,10
28,Sim,Frequentemente,791,R&D,1,4,Computacao,1,1286,4,M,44,3,1,Pleno DEV,3,Solteiro,2154,6842,0,Sim,Sim,11,3,3,80,0,5,2,2,4,2,0,2
44,Sim,Raramente,1199,R&D,4,2,Ciencias Financeiras,1,1288,3,M,92,4,5,Gerente,1,Divorciado,19190,17477,1,Sim,Não,14,3,4,80,2,26,4,2,25,9,14,13
34,Sim,Frequentemente,648,RH,11,3,Ciencias Financeiras,1,1289,3,M,56,2,2,Analista de RH,2,Casado,4490,21833,4,Sim,Não,11,3,4,80,2,14,5,4,10,9,1,8
35,Sim,Raramente,735,R&D,6,1,Ciencias Financeiras,1,1291,3,M,66,3,1,Senior DEV,3,Casado,3506,6020,0,Sim,Sim,14,3,4,80,0,4,3,3,3,2,2,2
42,Sim,Raramente,603,R&D,7,4,Computacao,1,1292,2,F,78,4,2,Senior DEV,2,Casado,2372,5628,6,Sim,Sim,16,3,4,80,0,18,2,3,1,0,0,0
43,Sim,Raramente,531,Vendas,4,4,Marketing,1,1293,4,F,56,2,3,Executivo Vendas,4,Solteiro,10231,20364,3,Sim,Não,14,3,4,80,0,23,3,4,21,7,15,17
36,Sim,Raramente,429,R&D,2,4,Ciencias Financeiras,1,1294,3,F,53,3,2,Diretor de Area,2,Solteiro,5410,2323,9,Sim,Sim,11,3,4,80,0,18,2,3,16,14,5,12
44,Não,Raramente,621,R&D,15,3,Computacao,1,1295,1,F,73,3,3,Analista de Negocio,4,Casado,7978,14075,1,Sim,Não,11,3,4,80,1,10,2,3,10,7,0,5
28,Sim,Frequentemente,193,R&D,2,3,Ciencias Financeiras,1,1296,4,M,52,2,1,Pleno DEV,4,Casado,3867,14222,1,Sim,Sim,12,3,2,80,1,2,2,3,2,2,2,2
51,Sim,Frequentemente,968,R&D,6,2,Computacao,1,1297,2,F,40,2,1,Pleno DEV,3,Solteiro,2838,4257,0,Sim,Não,14,3,2,80,0,8,6,2,7,0,7,7
30,Sim,Sem Viagens,879,R&D,9,2,Computacao,1,1298,3,F,72,3,2,Diretor de Area,3,Solteiro,4695,12858,7,Sim,Sim,18,3,3,80,0,10,3,3,8,4,1,7
29,Não,Raramente,806,R&D,7,3,Engenharia,1,1299,2,F,39,3,1,Pleno DEV,3,Divorciado,3339,17285,3,Sim,Sim,13,3,1,80,2,10,2,3,7,7,7,7
28,Sim,Raramente,640,R&D,1,3,Engenharia,1,1301,4,M,84,3,1,Senior DEV,1,Solteiro,2080,4732,2,Sim,Não,11,3,2,80,0,5,2,2,3,2,1,2
25,Sim,Raramente,266,R&D,1,3,Computacao,1,1303,4,F,40,3,1,Senior DEV,2,Solteiro,2096,18830,1,Sim,Não,18,3,4,80,0,2,3,2,2,2,2,1
32,Sim,Raramente,604,Vendas,8,3,Computacao,1,1304,3,M,56,4,2,Executivo Vendas,4,Casado,6209,11693,1,Sim,Não,15,3,3,80,2,10,4,4,10,7,0,8
45,Sim,Frequentemente,364,R&D,25,3,Computacao,1,1306,2,F,83,3,5,Gerente,2,Solteiro,18061,13035,3,Sim,Não,22,4,3,80,0,22,4,3,0,0,0,0
39,Sim,Raramente,412,R&D,13,4,Computacao,1,1307,3,F,94,2,4,Gerente,2,Divorciado,17123,17334,6,Sim,Sim,13,3,4,80,2,21,4,3,19,9,15,2
58,Sim,Raramente,848,R&D,23,4,Ciencias Financeiras,1,1308,1,M,88,3,1,Senior DEV,3,Divorciado,2372,26076,1,Sim,Não,12,3,4,80,2,2,3,3,2,2,2,2
32,Não,Raramente,1089,R&D,7,2,Ciencias Financeiras,1,1309,4,M,79,3,2,Pleno DEV,3,Casado,4883,22845,1,Sim,Não,18,3,1,80,1,10,3,3,10,4,1,1
39,Não,Raramente,360,R&D,23,3,Computacao,1,1310,3,M,93,3,1,Senior DEV,1,Solteiro,3904,22154,0,Sim,Não,13,3,1,80,0,6,2,3,5,2,0,3
30,Sim,Raramente,1138,R&D,6,3,Engenharia,1,1311,1,F,48,2,2,Pleno DEV,4,Casado,4627,23631,0,Sim,Não,12,3,1,80,1,10,6,3,9,2,6,7
36,Sim,Raramente,325,R&D,10,4,Engenharia,1,1312,4,F,63,3,3,Analista de Negocio,3,Casado,7094,5747,3,Sim,Não,12,3,1,80,0,10,0,3,7,7,1,7
46,Sim,Raramente,991,RH,1,2,Ciencias Financeiras,1,1314,4,F,44,3,1,Analista de RH,1,Solteiro,3423,22957,6,Sim,Não,12,3,3,80,0,10,3,4,7,6,5,7
28,Sim,Sem Viagens,1476,R&D,1,3,Ciencias Financeiras,1,1315,3,F,55,1,2,Pleno DEV,4,Casado,6674,16392,0,Sim,Não,11,3,1,80,3,10,6,3,9,8,7,5
50,Sim,Raramente,1322,R&D,28,3,Ciencias Financeiras,1,1317,4,F,43,3,4,Scrum Master,1,Casado,16880,22422,4,Sim,Sim,11,3,2,80,0,25,2,3,3,2,1,2
40,Não,Raramente,299,Vendas,25,4,Marketing,1,1318,4,M,57,2,3,Executivo Vendas,2,Solteiro,9094,17235,2,Sim,Sim,12,3,3,80,0,9,2,3,5,4,1,0
52,Não,Raramente,1030,Vendas,5,3,Ciencias Financeiras,1,1319,2,M,64,3,3,Executivo Vendas,2,Solteiro,8446,21534,9,Sim,Sim,19,3,3,80,0,10,2,2,8,7,7,7
30,Sim,Raramente,634,R&D,17,4,Computacao,1,1321,2,F,95,3,3,Gerente,1,Casado,11916,25927,1,Sim,Sim,23,4,4,80,2,9,2,3,9,1,0,8
39,Sim,Raramente,524,R&D,18,2,Ciencias Financeiras,1,1322,1,M,32,3,2,Diretor de Area,3,Solteiro,4534,13352,0,Sim,Não,11,3,1,80,0,9,6,3,8,7,1,7
31,Sim,Sem Viagens,587,Vendas,2,4,Ciencias Financeiras,1,1324,4,F,57,3,3,Executivo Vendas,3,Divorciado,9852,8935,1,Sim,Sim,19,3,1,80,1,10,5,2,10,8,9,6
41,Sim,Sem Viagens,256,Vendas,10,2,Computacao,1,1329,3,M,40,1,2,Executivo Vendas,2,Solteiro,6151,22074,1,Sim,Não,13,3,1,80,0,19,4,3,19,2,11,9
31,Não,Frequentemente,1060,Vendas,1,3,Ciencias Financeiras,1,1331,4,F,54,3,1,Representante de Vendas,2,Solteiro,2302,8319,1,Sim,Sim,11,3,1,80,0,3,2,4,3,2,2,2
44,Não,Raramente,935,R&D,3,3,Ciencias Financeiras,1,1333,1,M,89,3,1,Pleno DEV,1,Casado,2362,14669,4,Sim,Não,12,3,3,80,0,10,4,4,3,2,1,2
42,Sim,Sem Viagens,495,R&D,2,1,Ciencias Financeiras,1,1334,3,M,37,3,4,Gerente,3,Casado,17861,26582,0,Sim,Sim,13,3,4,80,0,21,3,2,20,8,2,10
55,Sim,Raramente,282,R&D,2,2,Computacao,1,1336,4,F,58,1,5,Gerente,3,Casado,19187,6992,4,Sim,Não,14,3,4,80,1,23,5,3,19,9,9,11
56,Sim,Raramente,206,RH,8,4,Ciencias Financeiras,1,1338,4,M,99,3,5,Gerente,2,Solteiro,19717,4022,6,Sim,Não,14,3,1,80,0,36,4,3,7,3,7,7
40,Sim,Sem Viagens,458,R&D,16,2,Ciencias Financeiras,1,1340,3,M,74,3,1,Senior DEV,3,Divorciado,3544,8532,9,Sim,Não,16,3,2,80,1,6,0,3,4,2,0,0
34,Sim,Raramente,943,R&D,9,3,Ciencias Financeiras,1,1344,4,M,86,3,3,Analista de Negocio,4,Divorciado,8500,5494,0,Sim,Não,11,3,4,80,1,10,0,2,9,7,1,6
40,Sim,Raramente,523,R&D,2,3,Ciencias Financeiras,1,1346,3,M,98,3,2,Senior DEV,4,Solteiro,4661,22455,1,Sim,Não,13,3,3,80,0,9,4,3,9,8,8,8
41,Sim,Frequentemente,1018,Vendas,1,3,Marketing,1,1349,3,F,66,3,2,Executivo Vendas,1,Divorciado,4103,4297,0,Sim,Não,17,3,4,80,1,10,2,3,9,3,1,7
35,Sim,Frequentemente,482,R&D,4,4,Ciencias Financeiras,1,1350,3,M,87,3,2,Senior DEV,3,Solteiro,4249,2690,1,Sim,Sim,11,3,2,80,0,9,3,3,9,6,1,1
51,Sim,Raramente,770,RH,5,3,Ciencias Financeiras,1,1352,3,M,84,3,4,Gerente,2,Divorciado,14026,17588,1,Sim,Sim,11,3,2,80,1,33,2,3,33,9,0,10
38,Sim,Raramente,1009,Vendas,2,2,Ciencias Financeiras,1,1355,2,F,31,3,2,Executivo Vendas,1,Divorciado,6893,19461,3,Sim,Não,15,3,4,80,1,11,3,3,7,7,1,7
34,Sim,Raramente,507,Vendas,15,2,Computacao,1,1356,3,F,66,3,2,Executivo Vendas,1,Solteiro,6125,23553,1,Sim,Não,12,3,4,80,0,10,6,4,10,8,9,6
25,Sim,Raramente,882,R&D,19,1,Computacao,1,1358,4,M,67,3,1,Pleno DEV,4,Casado,3669,9075,3,Sim,Não,11,3,3,80,3,7,6,2,3,2,1,2
58,Não,Raramente,601,R&D,7,4,Computacao,1,1360,3,F,53,2,3,Diretor de Area,1,Casado,10008,12023,7,Sim,Sim,14,3,4,80,0,31,0,2,10,9,5,9
40,Sim,Raramente,329,R&D,1,4,Ciencias Financeiras,1,1361,2,M,88,3,1,Pleno DEV,2,Casado,2387,6762,3,Sim,Não,22,4,3,80,1,7,3,3,4,2,0,3
36,Sim,Frequentemente,607,Vendas,7,3,Marketing,1,1362,1,F,83,4,2,Executivo Vendas,1,Casado,4639,2261,2,Sim,Não,16,3,4,80,1,17,2,2,15,7,6,13
48,Sim,Raramente,855,R&D,4,3,Ciencias Financeiras,1,1363,4,M,54,3,3,Diretor de Area,4,Solteiro,7898,18706,1,Sim,Não,11,3,3,80,0,11,2,3,10,9,0,8
27,Sim,Raramente,1291,Vendas,11,3,Computacao,1,1364,3,F,98,4,1,Representante de Vendas,4,Casado,2534,6527,8,Sim,Não,14,3,2,80,1,5,4,3,1,0,0,0
51,Sim,Raramente,1405,R&D,11,2,Engenharia,1,1367,4,F,82,2,4,Diretor de Area,2,Solteiro,13142,24439,3,Sim,Não,16,3,2,80,0,29,1,2,5,2,0,3
18,Sim,Sem Viagens,1124,R&D,1,3,Ciencias Financeiras,1,1368,4,F,97,3,1,Pleno DEV,4,Solteiro,1611,19305,1,Sim,Não,15,3,3,80,0,0,5,4,0,0,0,0
35,Sim,Raramente,817,R&D,1,3,Computacao,1,1369,4,F,60,2,2,Pleno DEV,4,Casado,5363,10846,0,Sim,Não,12,3,2,80,1,10,0,3,9,7,0,0
27,Sim,Frequentemente,793,Vendas,2,1,Ciencias Financeiras,1,1371,4,M,43,1,2,Executivo Vendas,4,Solteiro,5071,20392,3,Sim,Não,20,4,2,80,0,8,3,3,6,2,0,0
55,Não,Raramente,267,Vendas,13,4,Marketing,1,1372,1,M,85,4,4,Executivo Vendas,3,Solteiro,13695,9277,6,Sim,Sim,17,3,3,80,0,24,2,2,19,7,3,8
56,Sim,Raramente,1369,R&D,23,3,Ciencias Financeiras,1,1373,4,M,68,3,4,Diretor de Area,2,Casado,13402,18235,4,Sim,Sim,12,3,1,80,1,33,0,3,19,16,15,9
34,Sim,Sem Viagens,999,R&D,26,1,Engenharia,1,1374,1,F,92,2,1,Senior DEV,3,Divorciado,2029,15891,1,Sim,Não,20,4,3,80,3,5,2,3,5,4,0,0
40,Sim,Raramente,1202,R&D,2,1,Computacao,1,1375,2,F,89,4,2,Analista de Negocio,3,Divorciado,6377,13888,5,Sim,Não,20,4,2,80,3,15,0,3,12,11,11,8
34,Sim,Raramente,285,R&D,29,3,Computacao,1,1377,2,M,86,3,2,Pleno DEV,3,Casado,5429,17491,4,Sim,Não,13,3,1,80,2,10,1,3,8,7,7,7
31,Não,Frequentemente,703,Vendas,2,3,Ciencias Financeiras,1,1379,3,F,90,2,1,Representante de Vendas,4,Solteiro,2785,11882,7,Sim,Não,14,3,3,80,0,3,3,4,1,0,0,0
35,Não,Frequentemente,662,Vendas,18,4,Marketing,1,1380,4,F,67,3,2,Executivo Vendas,3,Casado,4614,23288,0,Sim,Sim,18,3,3,80,1,5,0,2,4,2,3,2
38,Sim,Frequentemente,693,R&D,7,3,Ciencias Financeiras,1,1382,4,M,57,4,1,Senior DEV,3,Divorciado,2610,15748,1,Sim,Não,11,3,4,80,3,4,2,3,4,2,0,3
34,Sim,Raramente,404,R&D,2,4,Engenharia,1,1383,3,F,98,3,2,Analista de Negocio,4,Solteiro,6687,6163,1,Sim,Não,11,3,4,80,0,14,2,4,14,11,4,11
28,Sim,Raramente,736,Vendas,26,3,Ciencias Financeiras,1,1387,3,M,48,2,2,Executivo Vendas,1,Casado,4724,24232,1,Sim,Não,11,3,3,80,1,5,0,3,5,3,0,4
31,Não,Raramente,330,R&D,22,4,Computacao,1,1389,4,M,98,3,2,Diretor de Area,3,Casado,6179,21057,1,Sim,Sim,15,3,4,80,2,10,3,2,10,2,6,7
39,Sim,Raramente,1498,Vendas,21,4,Ciencias Financeiras,1,1390,1,M,44,2,2,Executivo Vendas,4,Casado,6120,3567,3,Sim,Sim,12,3,4,80,2,8,2,4,5,4,1,4
51,Sim,Frequentemente,541,Vendas,2,3,Marketing,1,1391,2,M,52,3,3,Executivo Vendas,2,Casado,10596,15395,2,Sim,Não,11,3,2,80,0,14,5,3,4,2,3,2
41,Sim,Frequentemente,1200,R&D,22,3,Ciencias Financeiras,1,1392,4,F,75,3,2,Senior DEV,4,Divorciado,5467,13953,3,Sim,Sim,14,3,1,80,2,12,4,2,6,2,3,3
37,Sim,Raramente,1439,R&D,4,1,Ciencias Financeiras,1,1394,3,M,54,3,1,Senior DEV,3,Casado,2996,5182,7,Sim,Sim,15,3,4,80,0,8,2,3,6,4,1,3
33,Sim,Frequentemente,1111,Vendas,5,1,Ciencias Financeiras,1,1395,2,M,61,3,2,Executivo Vendas,4,Casado,9998,19293,6,Sim,Não,13,3,1,80,0,8,2,4,5,4,1,2
32,Sim,Raramente,499,Vendas,2,1,Marketing,1,1396,3,M,36,3,2,Executivo Vendas,2,Casado,4078,20497,0,Sim,Sim,13,3,1,80,3,4,3,2,3,2,1,2
39,Sim,Sem Viagens,1485,R&D,25,2,Ciencias Financeiras,1,1397,3,M,71,3,3,Analista de Negocio,3,Casado,10920,3449,3,Sim,Não,21,4,2,80,1,13,2,3,6,4,0,5
25,Sim,Raramente,1372,Vendas,18,1,Ciencias Financeiras,1,1399,1,M,93,4,2,Executivo Vendas,3,Casado,6232,12477,2,Sim,Não,11,3,2,80,0,6,3,2,3,2,1,2
52,Sim,Frequentemente,322,R&D,28,2,Computacao,1,1401,4,F,59,4,4,Diretor de Area,3,Casado,13247,9731,2,Sim,Sim,11,3,2,80,1,24,3,2,5,3,0,2
43,Sim,Raramente,930,R&D,6,3,Computacao,1,1402,1,F,73,2,2,Senior DEV,3,Solteiro,4081,20003,1,Sim,Sim,14,3,1,80,0,20,3,1,20,7,1,8
27,Sim,Raramente,205,Vendas,10,3,Marketing,1,1403,4,F,98,2,2,Executivo Vendas,4,Casado,5769,7100,1,Sim,Sim,11,3,4,80,0,6,3,3,6,2,4,4
27,Não,Raramente,135,R&D,17,4,Ciencias Financeiras,1,1405,4,F,51,3,1,Senior DEV,3,Solteiro,2394,25681,1,Sim,Sim,13,3,4,80,0,8,2,3,8,2,7,7
26,Sim,Raramente,683,R&D,2,1,Computacao,1,1407,1,M,36,2,1,Senior DEV,4,Solteiro,3904,4050,0,Sim,Não,12,3,4,80,0,5,2,3,4,3,1,1
42,Sim,Raramente,1147,RH,10,3,Ciencias Humanas,1,1408,3,F,31,3,4,Gerente,1,Casado,16799,16616,0,Sim,Não,14,3,3,80,1,21,5,3,20,7,0,9
52,Sim,Raramente,258,R&D,8,4,Outros,1,1409,3,F,54,3,1,Pleno DEV,1,Casado,2950,17363,9,Sim,Não,13,3,3,80,0,12,2,1,5,4,0,4
